count,mean,std,min,25%,50%,75%,max,community_id,centrality,retention_label
29.0,4.9655172413793105,1.917639147878931,3.0,4.0,4.0,5.0,11.0,23.0,kshell,retained
276.0,3973.8116513845252,14790.349592414506,133.0,500.0,539.0,887.25,181591.0,23.0,weighted_degree,not_retained
29.0,11627.314625423096,21954.205497711948,150.0,336.0,2058.0,12637.0,85084.4210916729,23.0,weighted_degree,retained
160.0,13.0625,33.68624889743401,2.0,5.0,6.0,9.0,368.0,24.0,degree,not_retained
53.0,10.264150943396226,10.51948913536611,3.0,6.0,7.0,11.0,63.0,24.0,degree,retained
160.0,2.637653619106073e-05,0.00019329945446245995,0.0,0.0,0.0,9.585570257413934e-07,0.0023974786976379,24.0,betweenness,not_retained
53.0,7.992472805297662e-06,2.9434873615590774e-05,0.0,0.0,6.277118047428662e-10,1.3906544905929665e-08,0.0001649739448761,24.0,betweenness,retained
160.0,0.4992490922276217,0.004773364203745086,0.4649291898336434,0.4999161335154434,0.4999161335154434,0.4999281127192562,0.5010807954654626,24.0,closeness,not_retained
53.0,0.4998729383039742,0.00046237566509215177,0.4965843905457834,0.4999161335154434,0.499922123045588,0.4999400924971843,0.5001438366016205,24.0,closeness,retained
160.0,0.8713522599951669,0.21798865920943278,0.0321489001692047,0.8,1.0,1.0,1.0,24.0,clustering,not_retained
53.0,0.8734235281174995,0.19408520446613817,0.1800232288037166,0.8095238095238095,1.0,1.0,1.0,24.0,clustering,retained
160.0,4.85625,1.8009322358820146,2.0,4.0,4.0,6.0,11.0,24.0,kshell,not_retained
53.0,5.377358490566038,1.6667150452581827,3.0,4.0,5.0,6.0,9.0,24.0,kshell,retained
160.0,6068.24970851792,20431.00830361028,100.0,500.0,685.5,2184.0,171865.06098815234,24.0,weighted_degree,not_retained
53.0,3336.286677928182,6824.742733268395,134.0,600.0,671.0,2263.0,30431.0,24.0,weighted_degree,retained
16.0,17.625,9.790301323248432,4.0,10.25,19.0,24.25,37.0,25.0,degree,not_retained
2.0,7.5,6.363961030678928,3.0,5.25,7.5,9.75,12.0,25.0,degree,retained
16.0,2.5040107574042377e-05,5.276966819140546e-05,0.0,1.1402063555650652e-09,8.819776225274498e-06,2.352633309924946e-05,0.0002164269242141,25.0,betweenness,not_retained
2.0,7.293673838697069e-11,1.0314812462211229e-10,0.0,3.6468369193485345e-11,7.293673838697069e-11,1.0940510758045604e-10,1.4587347677394138e-10,25.0,betweenness,retained
16.0,0.4999610605897655,3.346279821134688e-05,0.4999161335154434,0.49993859500700155,0.49996105850809236,0.49997753301747694,0.5000359513937157,25.0,closeness,not_retained
2.0,0.499928113365136,2.541233770718714e-05,0.4999101441288174,0.4999191287469767,0.499928113365136,0.4999370979832952,0.4999460826014545,25.0,closeness,retained
16.0,0.7742054744772138,0.18089079498406796,0.3442028985507246,0.7333333333333333,0.7957875457875458,0.8617424242424243,1.0,25.0,clustering,not_retained
2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,clustering,retained
16.0,7.6875,1.8518009252256753,4.0,7.5,8.5,9.0,9.0,25.0,kshell,not_retained
2.0,6.0,4.242640687119285,3.0,4.5,6.0,7.5,9.0,25.0,kshell,retained
16.0,6600.375,6581.274961332847,747.0,3111.5,4663.5,8212.25,27729.0,25.0,weighted_degree,not_retained
2.0,1328.5,1166.0190821766168,504.0,916.25,1328.5,1740.75,2153.0,25.0,weighted_degree,retained
2.0,7.0,2.8284271247461903,5.0,6.0,7.0,8.0,9.0,26.0,degree,not_retained
2.0,1.5439958951087983e-05,2.1835399351112492e-05,0.0,7.719979475543992e-06,1.5439958951087983e-05,2.3159938426631975e-05,3.0879917902175967e-05,26.0,betweenness,not_retained
2.0,0.4999191284240368,1.2705712147630962e-05,0.4999101441288174,0.49991463627642707,0.4999191284240368,0.4999236205716465,0.4999281127192562,26.0,closeness,not_retained
2.0,0.8333333333333333,0.23570226039551587,0.6666666666666666,0.75,0.8333333333333333,0.9166666666666666,1.0,26.0,clustering,not_retained
2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0,26.0,kshell,not_retained
2.0,2142.5,635.6889962867062,1693.0,1917.75,2142.5,2367.25,2592.0,26.0,weighted_degree,not_retained
582.0,57.07388316151203,70.90188395284041,3.0,26.0,36.0,79.0,789.0,27.0,degree,not_retained
58.0,43.206896551724135,27.934609496885695,3.0,27.0,36.5,57.0,141.0,27.0,degree,retained
582.0,1.809917478043036e-05,8.639753451549048e-05,0.0,7.088622260744495e-07,2.890884021442891e-06,1.1768013231053068e-05,0.0011921958218827,27.0,betweenness,not_retained
58.0,9.764854206176301e-06,2.191102036626799e-05,0.0,6.726941279642122e-07,1.528327776034591e-06,4.326214480234895e-06,0.0001219092303548,27.0,betweenness,retained
582.0,0.49964189124203123,0.004293858439826585,0.4649602745679232,0.5000359513937157,0.5000838946283468,0.5002937544213037,0.5039858923567494,27.0,closeness,not_retained
58.0,0.5001132760503255,0.0001282584330489774,0.4999101441288174,0.5000479363405398,0.5000659148380293,0.5002142867981282,0.5005398143038795,27.0,closeness,retained
582.0,0.4493546585193479,0.22635565220729492,0.0546685891094319,0.31766879165459283,0.3758648758648758,0.48555614909781575,1.0,27.0,clustering,not_retained
58.0,0.4512700842856633,0.22730514790410067,0.2047619047619047,0.30382145679662803,0.35108853410740204,0.5257352941176471,1.0,27.0,clustering,retained
582.0,28.2319587628866,15.094064532406534,3.0,17.0,26.0,46.0,47.0,27.0,kshell,not_retained
58.0,26.32758620689655,12.282333527404429,3.0,17.0,24.5,35.0,47.0,27.0,kshell,retained
582.0,58444.713766636334,108598.17317810841,282.0,13222.75,33453.5,80479.25,1969159.0,27.0,weighted_degree,not_retained
58.0,64423.3275862069,99894.85556910076,500.0,26568.5,42470.5,64327.0,566754.0,27.0,weighted_degree,retained
199.0,60.82914572864322,38.90445372927894,4.0,23.0,66.0,82.0,208.0,28.0,degree,not_retained
5.0,31.8,13.367871932360812,17.0,25.0,26.0,41.0,50.0,28.0,degree,retained
199.0,2.894097424691719e-05,4.8038343404493647e-05,0.0,2.268272069329325e-06,1.3385956016441651e-05,3.069292324866959e-05,0.0002939295865531,28.0,betweenness,not_retained
5.0,9.200620129983744e-06,8.257134538553926e-06,2.0606700660750668e-10,2.2422161870262862e-06,8.826547823415273e-06,1.6274186907196375e-05,1.8659943665274183e-05,28.0,betweenness,retained
199.0,0.49823391336631445,0.007983020477775582,0.4651727982162765,0.49998502179628146,0.5001798086835607,0.5002577659485188,0.5007981372796121,28.0,closeness,not_retained
5.0,0.5000431522721916,7.89787840111693e-05,0.4999520728492691,0.4999820262416871,0.5000359513937157,0.5001138638188727,0.5001318470574134,28.0,closeness,retained
199.0,0.6187499980181949,0.16711952830783583,0.2219558485665767,0.5172463768115942,0.6338893766461808,0.6990336422124315,1.0,28.0,clustering,not_retained
5.0,0.7049479281515895,0.18584379615591598,0.4534412955465587,0.616600790513834,0.7372372372372372,0.7619047619047619,0.9555555555555556,28.0,clustering,retained
199.0,29.08542713567839,13.129415609075114,3.0,13.0,38.0,38.0,38.0,28.0,kshell,not_retained
5.0,22.2,11.519548602267365,10.0,11.0,23.0,33.0,34.0,28.0,kshell,retained
199.0,30050.91959798995,60449.15125055683,160.0,8178.5,24482.0,32217.5,719279.0,28.0,weighted_degree,not_retained
5.0,19911.4,14889.432286020849,11888.0,11952.0,12406.0,17046.0,46265.0,28.0,weighted_degree,retained
221.0,18.380090497737555,24.85120011718748,2.0,3.0,8.0,29.0,223.0,29.0,degree,not_retained
12.0,15.583333333333334,16.626694490997593,3.0,4.75,8.0,18.5,45.0,29.0,degree,retained
221.0,3.0510817242199485e-05,0.00011040221905408599,0.0,0.0,1.2985928926740152e-06,1.7574648129652556e-05,0.0013139878825054,29.0,betweenness,not_retained
12.0,2.3814969230863566e-05,4.789728977904191e-05,5.630457069660193e-07,2.312157796962838e-06,2.3124449853702365e-06,8.766190829842446e-06,0.0001456861148694,29.0,betweenness,retained
221.0,0.49932642699621355,0.004676125534496531,0.4649291898336434,0.4999101441288174,0.499922123045588,0.4999940086036452,0.5006419101325814,29.0,closeness,not_retained
12.0,0.4999510805762542,5.7738262518663866e-05,0.4999101441288174,0.4999101441288174,0.4999251178824221,0.4999610611282329,0.500071907957814,29.0,closeness,retained
221.0,0.8274165209937726,0.21941814405276616,0.053297199638663,0.6666666666666666,0.9523809523809524,1.0,1.0,29.0,clustering,not_retained
12.0,0.8195638111680091,0.2576195842739177,0.2850574712643678,0.642080745341615,0.9666666666666666,1.0,1.0,29.0,clustering,retained
221.0,7.203619909502263,4.933114959164147,2.0,3.0,5.0,11.0,17.0,29.0,kshell,not_retained
12.0,6.333333333333333,4.141438777950865,3.0,3.0,5.0,7.25,16.0,29.0,kshell,retained
221.0,7943.045248868778,20461.12973659917,139.0,500.0,1334.0,5862.0,232128.0,29.0,weighted_degree,not_retained
12.0,17259.25,32236.779585168355,150.0,507.5,4550.5,10641.25,107950.0,29.0,weighted_degree,retained
2.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,30.0,degree,not_retained
1.0,13.0,,13.0,13.0,13.0,13.0,13.0,30.0,degree,retained
2.0,5.146272666380918e-06,7.276304017503047e-06,1.148753629594788e-09,2.573710710005257e-06,5.146272666380918e-06,7.718834622756581e-06,1.0291396579132242e-05,30.0,betweenness,not_retained
1.0,1.0293119709576634e-05,,1.0293119709576634e-05,1.0293119709576634e-05,1.0293119709576634e-05,1.0293119709576634e-05,1.0293119709576634e-05,30.0,betweenness,retained
2.0,0.4999251178824221,4.23533886789028e-06,0.499922123045588,0.499923620464005,0.4999251178824221,0.49992661530083915,0.4999281127192562,30.0,closeness,not_retained
1.0,0.4999580632406331,,0.4999580632406331,0.4999580632406331,0.4999580632406331,0.4999580632406331,0.4999580632406331,30.0,closeness,retained
2.0,0.7833333333333333,0.16499158227686112,0.6666666666666666,0.725,0.7833333333333333,0.8416666666666667,0.9,30.0,clustering,not_retained
1.0,0.3818181818181818,,0.3818181818181818,0.3818181818181818,0.3818181818181818,0.3818181818181818,0.3818181818181818,30.0,clustering,retained
2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,30.0,kshell,not_retained
1.0,4.0,,4.0,4.0,4.0,4.0,4.0,30.0,kshell,retained
2.0,3140.5,2305.8752134493316,1510.0,2325.25,3140.5,3955.75,4771.0,30.0,weighted_degree,not_retained
1.0,5057.0,,5057.0,5057.0,5057.0,5057.0,5057.0,30.0,weighted_degree,retained
11.0,5.2727272727272725,4.383854675759886,3.0,3.0,4.0,4.5,18.0,31.0,degree,not_retained
1.0,3.0,,3.0,3.0,3.0,3.0,3.0,31.0,degree,retained
11.0,1.8712525300278715e-05,4.9959396852281e-05,0.0,0.0,0.0,1.435942036993485e-10,0.0001646707560445,31.0,betweenness,not_retained
1.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.0,betweenness,retained
11.0,0.4999199460002492,2.3242226531097414e-05,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.4999161335154434,0.4999880173508759,31.0,closeness,not_retained
1.0,0.4999101441288174,,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.4999101441288174,31.0,closeness,retained
11.0,0.8863636363636366,0.2365044258240074,0.25,0.9166666666666667,1.0,1.0,1.0,31.0,clustering,not_retained
1.0,1.0,,1.0,1.0,1.0,1.0,1.0,31.0,clustering,retained
11.0,3.272727272727273,0.46709936649691375,3.0,3.0,3.0,3.5,4.0,31.0,kshell,not_retained
1.0,3.0,,3.0,3.0,3.0,3.0,3.0,31.0,kshell,retained
11.0,1769.090909090909,3007.1744696490573,131.0,365.5,528.0,747.5,9209.0,31.0,weighted_degree,not_retained
1.0,150.0,,150.0,150.0,150.0,150.0,150.0,31.0,weighted_degree,retained
121.0,22.049586776859503,20.63768851707535,3.0,12.0,17.0,27.0,194.0,32.0,degree,not_retained
8.0,23.625,27.396232796291017,2.0,3.75,13.5,31.25,80.0,32.0,degree,retained
121.0,2.4954843322185795e-05,5.907310215404032e-05,0.0,7.110387627117604e-09,6.134078463203927e-06,2.4125950743093696e-05,0.000443160316988,32.0,betweenness,not_retained
8.0,1.787682432661943e-05,3.4556218758698994e-05,0.0,0.0,1.382266670040148e-07,1.356870203012132e-05,9.317152598012018e-05,32.0,betweenness,retained
121.0,0.49910885761733764,0.005467273013188642,0.4649343703340539,0.4999400924971843,0.4999580632406331,0.4999940086036452,0.5006238901953256,32.0,closeness,not_retained
8.0,0.4995700890065809,0.0012148288131339597,0.496572571047746,0.4999101441288174,0.49995806438907014,0.5000119851622412,0.5001918005274515,32.0,closeness,retained
121.0,0.7790407452745557,0.20819052641481775,0.0959219617937948,0.6397058823529411,0.8222222222222222,1.0,1.0,32.0,clustering,not_retained
8.0,0.6944131790647293,0.28123399784901837,0.2726530612244898,0.49741379310344824,0.6512605042016807,1.0,1.0,32.0,clustering,retained
121.0,9.190082644628099,3.5102565186103245,3.0,7.0,9.0,11.0,16.0,32.0,kshell,not_retained
8.0,8.125,5.693040864574423,2.0,3.0,7.0,12.25,16.0,32.0,kshell,retained
121.0,14161.570082644628,18532.870992967222,500.0,2277.0,4511.0,21664.0,111211.0,32.0,weighted_degree,not_retained
8.0,21535.375,29117.880686898017,150.0,921.25,5278.5,35951.0,71921.0,32.0,weighted_degree,retained
787.0,7.621346886912325,14.717058414020965,3.0,3.0,4.0,4.0,200.0,33.0,degree,not_retained
18.0,31.61111111111111,51.2354873442099,3.0,3.25,4.5,37.5,176.0,33.0,degree,retained
787.0,1.0250113403229893e-05,0.00010234235082940805,0.0,0.0,0.0,1.2201468153631674e-09,0.0021012564914473,33.0,betweenness,not_retained
18.0,8.295215552439481e-05,0.0001773669797821398,0.0,0.0,2.14064141306282e-06,2.0491524560079985e-05,0.0004899625118095,33.0,betweenness,retained
787.0,0.499926607166899,6.717504622645251e-05,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.5009604763962926,33.0,closeness,not_retained
18.0,0.5000290635488631,0.00023375255593197664,0.4999101441288174,0.4999101441288174,0.4999131388221304,0.5000089900021678,0.5007320292811712,33.0,closeness,retained
787.0,0.9540808783914292,0.15341781791982442,0.0284356166709107,1.0,1.0,1.0,1.0,33.0,clustering,not_retained
18.0,0.7870354583392074,0.33575984608084214,0.0570400822199383,0.8035573122529645,0.9642857142857143,1.0,1.0,33.0,clustering,retained
787.0,4.531130876747141,4.9959254764058425,3.0,3.0,3.0,3.0,26.0,33.0,kshell,not_retained
18.0,8.166666666666666,7.838442222188554,3.0,3.0,3.0,11.5,26.0,33.0,kshell,retained
787.0,3543.246505717916,14830.348725615995,131.0,500.0,528.0,545.0,235346.0,33.0,weighted_degree,not_retained
18.0,46117.833333333336,111510.2922800508,150.0,187.5,1373.0,17700.75,452625.0,33.0,weighted_degree,retained
157.0,16.012738853503183,20.946815210207884,3.0,5.0,7.0,17.0,133.0,34.0,degree,not_retained
15.0,8.333333333333334,7.575021609272965,3.0,3.0,4.0,12.0,31.0,34.0,degree,retained
157.0,1.596961126498433e-05,4.112735551865671e-05,0.0,0.0,8.884048940928272e-10,4.453224225597337e-06,0.0002647586228733,34.0,betweenness,not_retained
15.0,1.1095553168021381e-05,2.5416470867509428e-05,0.0,0.0,0.0,1.4615825429142695e-06,8.233576764757635e-05,34.0,betweenness,retained
157.0,0.49973069285217886,0.0027874814006684893,0.4650380045917571,0.4999101441288174,0.499922123045588,0.4999580632406331,0.5003537467173503,34.0,closeness,not_retained
15.0,0.49992731521569606,2.458005116708138e-05,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.4999430875493194,0.4999940086036452,34.0,closeness,retained
157.0,0.8376058047584373,0.227942146534521,0.1496924128503076,0.7,1.0,1.0,1.0,34.0,clustering,not_retained
15.0,0.9297136632430749,0.13501235309464515,0.5238095238095238,0.9027777777777778,1.0,1.0,1.0,34.0,clustering,retained
157.0,6.3312101910828025,3.7320313692992917,3.0,3.0,5.0,9.0,13.0,34.0,kshell,not_retained
15.0,5.133333333333334,3.2041639575194445,3.0,3.0,3.0,8.0,13.0,34.0,kshell,retained
157.0,19063.898089171973,43631.41552241398,128.0,550.0,1483.0,13929.0,286983.0,34.0,weighted_degree,not_retained
15.0,5024.466666666666,9860.142492933472,150.0,150.0,280.0,6627.0,37537.0,34.0,weighted_degree,retained
6.0,14.833333333333334,6.400520812142295,4.0,13.0,16.0,17.5,23.0,35.0,degree,not_retained
12.0,22.916666666666668,10.085618323617892,8.0,16.75,22.0,27.75,44.0,35.0,degree,retained
6.0,1.513665248837101e-09,1.222376840148904e-09,0.0,7.031557435118891e-10,1.3182175826907652e-09,2.4391070989486565e-09,3.134684259487525e-09,35.0,betweenness,not_retained
12.0,3.0128586989566355e-06,7.440842797557288e-06,0.0,5.82696161519658e-10,7.0786244241092355e-09,1.3084010852644103e-06,2.5783548843698425e-05,35.0,betweenness,retained
6.0,0.4999500769612548,2.29402279964419e-05,0.4999101441288174,0.4999430875852055,0.4999550680449511,0.49996255614182206,0.4999760352760736,35.0,closeness,not_retained
12.0,0.49997254258006435,3.276016114211215e-05,0.499922123045588,0.49995057528731546,0.49996405384733167,0.4999940086036452,0.5000359513937157,35.0,closeness,retained
6.0,0.8630619380619381,0.088019039417893,0.7582417582417582,0.8045454545454546,0.8555194805194806,0.9050324675324676,1.0,35.0,clustering,not_retained
12.0,0.7380341803455615,0.1797447054619692,0.4347826086956521,0.6415441176470588,0.7645354645354645,0.856439393939394,1.0,35.0,clustering,retained
6.0,7.666666666666667,2.4221202832779936,3.0,7.5,9.0,9.0,9.0,35.0,kshell,not_retained
12.0,8.666666666666666,1.1547005383792515,5.0,9.0,9.0,9.0,9.0,35.0,kshell,retained
6.0,1663.0,1030.3845883940617,470.0,845.0,1599.0,2387.5,3066.0,35.0,weighted_degree,not_retained
12.0,2819.1666666666665,1327.3523087391497,932.0,1666.0,3153.5,3538.5,5335.0,35.0,weighted_degree,retained
