count,mean,std,min,25%,50%,75%,max,community_id,centrality
9962.0,10.169945794017266,652.1814577848169,2.0,2.0,2.0,3.0,65089.0,0.0,degree
9962.0,8.556802872705474e-05,0.008378978614760838,0.0,0.0,0.0,0.0,0.8363032040045706,0.0,betweenness
9962.0,0.4979399851805522,0.005299271463260194,0.4649343703340539,0.4965666615097169,0.4965666615097169,0.4999041548857047,0.9863369894099848,0.0,closeness
9962.0,0.38574090230743513,0.4717780158250158,0.0,0.0,0.0,1.0,1.0,0.0,clustering
9962.0,1.8939971893194139,1.87807402280341,1.0,1.0,1.0,2.0,47.0,0.0,kshell
9962.0,3462.4912303278934,109601.07464677897,4.0,100.0,664.0,800.0,10122959.166898472,0.0,weighted_degree
857.0,12.753792298716453,28.752550682769325,2.0,4.0,4.0,9.0,349.0,1.0,degree
857.0,1.696148293259483e-05,9.241142319112156e-05,0.0,0.0,0.0,1.7350748380798175e-06,0.0017576442096933,1.0,betweenness
857.0,0.49945441135348284,0.004114945346017311,0.4649291898336434,0.4999101441288174,0.4999101441288174,0.4999341025364532,0.5013878708499057,1.0,closeness
857.0,0.8701740024625036,0.24116170838618034,0.0551456183884027,0.8333333333333334,1.0,1.0,1.0,1.0,clustering
857.0,5.424737456242707,4.07743327471198,2.0,3.0,3.0,6.0,26.0,1.0,kshell
857.0,14291.500246044552,54114.38022188223,100.0,500.0,545.0,3563.0,698186.0,1.0,weighted_degree
21059.0,8.098675150766892,245.16297259187206,2.0,4.0,5.0,6.0,35431.0,2.0,degree
21059.0,6.176792836755296e-06,9.246386129799207e-05,0.0,0.0,0.0,4.0909651928401285e-07,0.0098001648977636,2.0,betweenness
21059.0,0.49943424417514753,0.00488261206932286,0.4649291898336434,0.4999101441288174,0.4999161335154434,0.499922123045588,0.8688753305707682,2.0,closeness
21059.0,0.9137117690053924,0.1614168178814602,0.0001978459460875,0.8333333333333334,1.0,1.0,1.0,2.0,clustering
21059.0,3.900280165250012,1.6119182314825193,2.0,3.0,4.0,4.0,47.0,2.0,kshell
21059.0,1296.3301340206378,20259.802902059793,2.0,310.0,542.0,640.0,2641395.1,2.0,weighted_degree
227.0,18.09251101321586,19.555124859450117,2.0,5.0,10.0,25.5,116.0,3.0,degree
227.0,1.929480035299839e-05,3.953120275903398e-05,0.0,3.329248565732336e-08,3.187457882679671e-06,1.6686195719202607e-05,0.0002487618822381,3.0,betweenness
227.0,0.49948397266641564,0.004007457293220578,0.4649499125279966,0.4999131388221304,0.4999341025364532,0.4999820262416871,0.5003297480724727,3.0,closeness
227.0,0.7839580326197686,0.2294891043331424,0.1621730382293762,0.6376262626262625,0.8444444444444444,1.0,1.0,3.0,clustering
227.0,7.506607929515418,4.460614311489623,2.0,3.0,6.0,11.0,17.0,3.0,kshell
227.0,17467.09691629956,32814.60831513185,150.0,726.5,3452.0,16479.5,192227.0,3.0,weighted_degree
227.0,12.845814977973568,17.607520959947646,3.0,3.0,5.0,15.5,124.0,4.0,degree
227.0,2.127428036451379e-05,8.740152028779799e-05,0.0,0.0,1.509436229259894e-09,1.126875481459367e-05,0.0009156411035591,4.0,betweenness
227.0,0.4996381424923776,0.003279572570011205,0.4649343703340539,0.4999101441288174,0.4999161335154434,0.4999520728492691,0.5004077520867313,4.0,closeness
227.0,0.8333556271406898,0.23126392491794995,0.1239398084815321,0.7055555555555555,1.0,1.0,1.0,4.0,clustering
227.0,5.9118942731277535,4.064871029239134,3.0,3.0,3.0,7.5,20.0,4.0,kshell
227.0,14219.124695951488,37891.320470821534,150.0,500.0,909.0,7983.0,264321.0,4.0,weighted_degree
601.0,15.494176372712147,23.681224265132652,3.0,4.0,6.0,17.0,276.0,5.0,degree
601.0,1.777227427018497e-05,6.378950676893133e-05,0.0,0.0,5.074484651449798e-07,7.938457455766842e-06,0.0009702581279828,5.0,betweenness
601.0,0.4998418807632729,0.0020201216702828394,0.4649395509499136,0.4999101441288174,0.499922123045588,0.4999640537755517,0.5010025814972684,5.0,closeness
601.0,0.8043943924353045,0.2515873262295967,0.0940721649484536,0.6638477801268499,0.9333333333333332,1.0,1.0,5.0,clustering
601.0,6.718801996672213,5.970130866438018,3.0,3.0,4.0,8.0,26.0,5.0,kshell
601.0,13894.722792018236,45163.16406291669,115.0,533.0,1701.0,7616.0,442830.0,5.0,weighted_degree
922.0,12.225596529284164,41.941677564946104,2.0,4.0,5.0,6.0,1081.0,6.0,degree
922.0,1.7294331936620152e-05,0.00014998950497528585,0.0,0.0,4.395951404013838e-10,8.980549928095927e-07,0.0041352776439895,6.0,betweenness
922.0,0.49660291555665037,0.010289545827580257,0.4649291898336434,0.4999101441288174,0.4999161335154434,0.499922123045588,0.504546553808948,6.0,closeness
922.0,0.8537991344307098,0.24813985466626864,0.0110347389931265,0.8333333333333334,1.0,1.0,1.0,6.0,clustering
922.0,4.934924078091107,3.4735069038919435,2.0,3.0,4.0,5.0,20.0,6.0,kshell
922.0,5660.351505717854,26652.695412704426,54.0,200.0,501.0,963.8113440586237,393519.0,6.0,weighted_degree
179.0,11.743016759776536,30.074269375804977,3.0,4.0,6.0,9.0,312.0,7.0,degree
179.0,9.268727281783066e-06,4.031242191335505e-05,0.0,0.0,0.0,1.056223746346502e-08,0.0004910331942665,7.0,betweenness
179.0,0.4979930991699438,0.008064275711508785,0.4649291898336434,0.4999101441288174,0.499922123045588,0.4999341025364532,0.5012553608111192,7.0,closeness
179.0,0.8526953603935455,0.21451887322241692,0.0298623835328057,0.7817460317460317,0.9333333333333332,1.0,1.0,7.0,clustering
179.0,5.111731843575419,2.1276211370845743,2.0,3.5,4.0,6.0,10.0,7.0,kshell
179.0,4187.256797414806,21605.32587965035,70.0,329.5,921.0,2090.5,279573.4396323056,7.0,weighted_degree
849.0,9.936395759717314,30.98616104239223,2.0,4.0,4.0,6.0,712.0,8.0,degree
849.0,1.5504685702275592e-05,9.393251149220057e-05,0.0,0.0,7.796912031297813e-07,2.9083690109972623e-06,0.0022934757481793,8.0,betweenness
849.0,0.4987028143644165,0.00645846906322625,0.4649291898336434,0.4999101441288174,0.4999101441288174,0.499922123045588,0.5025473027496417,8.0,closeness
849.0,0.8610770667262823,0.2473162534956806,0.0149247577819006,0.8333333333333334,1.0,1.0,1.0,8.0,clustering
849.0,4.0765606595995285,1.7066820526056836,2.0,3.0,4.0,4.0,12.0,8.0,kshell
849.0,4705.982340629143,26164.943001052216,74.0,481.0,531.0,654.0,432167.0,8.0,weighted_degree
270.0,9.937037037037037,20.66478152919071,2.0,4.0,5.0,9.0,264.0,9.0,degree
270.0,1.0748054069397049e-05,3.38820762340599e-05,0.0,0.0,1.6320042987693885e-08,5.137045449210506e-06,0.0003722698530682,9.0,betweenness
270.0,0.49966877050496133,0.0030123002072215306,0.4649343703340539,0.4999101441288174,0.4999161335154434,0.4999341025364532,0.501345700966021,9.0,closeness
270.0,0.8251913131477397,0.24253952142789997,0.0266451767772024,0.6958333333333333,1.0,1.0,1.0,9.0,clustering
270.0,4.603703703703704,1.8916725121687357,2.0,3.0,4.0,5.75,12.0,9.0,kshell
270.0,4464.322304033866,18751.926918947265,100.0,520.0,731.0,2030.275,214714.0,9.0,weighted_degree
87.0,13.32183908045977,27.203152285220067,3.0,4.0,6.0,10.0,180.0,10.0,degree
87.0,1.0648703555673061e-05,5.6659364310646524e-05,0.0,0.0,0.0,2.7850437698449836e-09,0.0005125080920879,10.0,betweenness
87.0,0.49995424370706204,0.000135715403696904,0.4999101441288174,0.4999101441288174,0.4999161335154434,0.4999341025364532,0.5008642627358717,10.0,closeness
87.0,0.8137031471514565,0.26958910209226844,0.0397975615366919,0.75,1.0,1.0,1.0,10.0,clustering
87.0,4.528735632183908,1.8416314838534429,3.0,3.0,4.0,6.0,10.0,10.0,kshell
87.0,7931.411758334213,31922.13761165571,125.0,527.0,655.0,2161.5,285555.0972971643,10.0,weighted_degree
6.0,6.833333333333333,1.9407902170679516,4.0,6.0,6.5,8.5,9.0,11.0,degree
6.0,8.912093539429343e-06,2.070195128959778e-05,0.0,9.124342395834879e-10,5.644000146124448e-07,1.1736596706161274e-06,5.115393174395185e-05,11.0,betweenness
6.0,0.49992312144413575,8.81644716517743e-06,0.4999101441288174,0.4999176308979795,0.4999251178824221,0.4999281127192562,0.4999341025364532,11.0,closeness
6.0,0.8222222222222221,0.15006171569897006,0.6666666666666666,0.7,0.8,0.95,1.0,11.0,clustering
6.0,4.5,0.8366600265340756,3.0,4.25,5.0,5.0,5.0,11.0,kshell
6.0,3834.0,2014.8801453188228,536.0,3582.25,4050.0,4080.5,6851.0,11.0,weighted_degree
379.0,9.699208443271768,20.025757868499227,2.0,4.0,5.0,8.0,230.0,12.0,degree
379.0,1.3283283279552725e-05,5.291281581791754e-05,0.0,0.0,6.2798531751181766e-09,3.4669513216228906e-06,0.0006372358366358,12.0,betweenness
379.0,0.499376439163473,0.004367669819902684,0.4649447316812266,0.4999101441288174,0.4999161335154434,0.4999281127192562,0.5009063516644459,12.0,closeness
379.0,0.8243241330002731,0.24564213461052836,0.0391659622428853,0.7142857142857143,1.0,1.0,1.0,12.0,clustering
379.0,4.506596306068602,1.7141903153177545,2.0,3.0,4.0,5.0,10.0,12.0,kshell
379.0,3886.302753293875,17581.102840008025,100.0,500.0,540.0,1350.5,253363.80104058151,12.0,weighted_degree
161.0,9.397515527950311,33.687401113603585,2.0,4.0,4.0,5.0,422.0,13.0,degree
161.0,1.674891648924849e-05,0.00012156326672764967,0.0,0.0,0.0,2.017362641589824e-06,0.0015174756599245,13.0,betweenness
161.0,0.49928342379981727,0.004749935405048117,0.4649291898336434,0.4999101441288174,0.4999161335154434,0.4999161335154434,0.5015144230769231,13.0,closeness
161.0,0.9092820023708803,0.22729509473766524,0.0212033594933223,1.0,1.0,1.0,1.0,13.0,clustering
161.0,3.968944099378882,1.6256627888666189,2.0,3.0,4.0,4.0,10.0,13.0,kshell
161.0,2959.1798678670248,13154.107845106197,59.0,191.0,450.0,545.0,124083.0,13.0,weighted_degree
672.0,11.44047619047619,39.331591589221524,2.0,4.0,5.0,7.0,849.0,14.0,degree
672.0,1.5022291365533674e-05,0.00010768384909352308,0.0,0.0,1.803160206765591e-07,1.8662602241960656e-06,0.002466130501723,14.0,betweenness
672.0,0.4987382878284495,0.006366281837069883,0.4649343703340539,0.4999101441288174,0.4999161335154434,0.499922123045588,0.502771351455562,14.0,closeness
672.0,0.8536826601424626,0.24709324600852448,0.0145693497524796,0.8333333333333334,1.0,1.0,1.0,14.0,clustering
672.0,4.775297619047619,2.8538858755867604,2.0,3.0,4.0,5.0,18.0,14.0,kshell
672.0,4708.2927382589305,23649.44991419823,100.0,260.0,531.0,692.25,352109.65583203663,14.0,weighted_degree
572.0,23.91958041958042,37.87296261446518,2.0,3.0,4.0,22.25,350.0,15.0,degree
572.0,1.5749032763053736e-05,7.33220446056897e-05,0.0,0.0,3.904477511342129e-08,1.7533861892545137e-06,0.0011621519246285,15.0,betweenness
572.0,0.49973701837493234,0.0029336402234052617,0.4649291898336434,0.4999101441288174,0.4999101441288174,0.5000059915399456,0.5013878708499057,15.0,closeness
572.0,0.8300122363193287,0.2373336636404132,0.0643052117057068,0.6730957372466806,1.0,1.0,1.0,15.0,clustering
572.0,11.13986013986014,13.865681101724858,2.0,3.0,3.0,11.0,40.0,15.0,kshell
572.0,23800.47062911519,69050.59088097228,2.0,500.0,560.5,21665.097022571903,954294.0,15.0,weighted_degree
5.0,8.4,3.9115214431215892,3.0,8.0,8.0,9.0,14.0,16.0,degree
5.0,8.234785691196375e-06,1.1281400493663809e-05,0.0,1.0530241604618895e-09,6.855644356699143e-06,6.855644356699143e-06,2.7461586718423124e-05,16.0,betweenness
5.0,0.4999245190872868,1.0880794424222971e-05,0.4999101441288174,0.499922123045588,0.499922123045588,0.4999281127192562,0.4999400924971843,16.0,closeness
5.0,0.8742857142857143,0.19016641476907126,0.5714285714285714,0.8,1.0,1.0,1.0,16.0,clustering
5.0,4.6,0.8944271909999159,3.0,5.0,5.0,5.0,5.0,16.0,kshell
5.0,6525.2,4760.948823501467,510.0,2553.0,7959.0,10618.0,10986.0,16.0,weighted_degree
316.0,10.734177215189874,17.269081545239008,3.0,4.0,6.0,7.25,137.0,17.0,degree
316.0,1.8227522734798976e-05,5.864525428841511e-05,0.0,0.0,6.283640613516851e-07,5.641902287622435e-06,0.0006300353839782,17.0,betweenness
316.0,0.4996102009134355,0.003394999318564713,0.4649447316812266,0.4999101441288174,0.4999161335154434,0.4999281127192562,0.5005638331054008,17.0,closeness
316.0,0.8326008086680097,0.2543958176238099,0.0592020592020592,0.7904761904761906,1.0,1.0,1.0,17.0,clustering
316.0,4.85126582278481,2.43519791162781,3.0,3.0,4.0,5.0,13.0,17.0,kshell
316.0,4760.934604938582,18675.315605390628,106.0,340.75,537.0,1571.25,253927.0,17.0,weighted_degree
198.0,9.146464646464647,16.917349476976412,2.0,4.0,5.0,7.0,172.0,18.0,degree
198.0,1.2616373222655901e-05,4.283670422970417e-05,0.0,0.0,0.0,1.1143880894552306e-06,0.0003326405577581,18.0,betweenness
198.0,0.4985051315066365,0.006904935765702667,0.4649291898336434,0.4999101441288174,0.4999161335154434,0.499922123045588,0.500810158791123,18.0,closeness
198.0,0.8493184178849437,0.2369279740568325,0.0377536979704162,0.8,1.0,1.0,1.0,18.0,clustering
198.0,4.136363636363637,1.5500420525131888,2.0,3.0,4.0,5.0,11.0,18.0,kshell
198.0,7530.848610203455,38023.52856899291,74.0,490.25,537.0,1274.75,489497.7788874098,18.0,weighted_degree
54.0,5.222222222222222,7.16560618159312,3.0,3.0,3.0,4.0,44.0,19.0,degree
54.0,1.4163873637292656e-05,7.175220503198548e-05,0.0,0.0,0.0,0.0,0.0004793696749244,19.0,betweenness
54.0,0.4999186870922347,3.5677737908484375e-05,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.5001318470574134,19.0,closeness
54.0,0.9555570629644705,0.1700012913700653,0.1115384615384615,1.0,1.0,1.0,1.0,19.0,clustering
54.0,3.2777777777777777,0.6269623282193991,3.0,3.0,3.0,3.0,5.0,19.0,kshell
54.0,3012.5925925925926,7916.494558517578,150.0,500.0,500.0,561.0,41537.0,19.0,weighted_degree
329.0,17.966565349544073,27.669468525291325,2.0,5.0,9.0,20.0,318.0,20.0,degree
329.0,1.5113039323649733e-05,5.854941655384487e-05,0.0,1.343493631067942e-09,1.5599295575287555e-06,1.0796395747215673e-05,0.0009252587384433,20.0,betweenness
329.0,0.4989846831854835,0.005700774817762781,0.4649343703340539,0.4999101441288174,0.499922123045588,0.4999640537755517,0.5010807954654626,20.0,closeness
329.0,0.8122325858227173,0.22974983765575444,0.0586576424139875,0.6583333333333333,0.9047619047619048,1.0,1.0,20.0,clustering
329.0,7.0820668693009114,4.722411600526071,2.0,3.0,5.0,10.0,20.0,20.0,kshell
329.0,11541.753471626189,28429.941198818928,100.0,595.0,1901.0,8102.0,313616.09445817105,20.0,weighted_degree
183.0,10.098360655737705,20.07379647675277,3.0,5.0,6.0,7.5,208.0,21.0,degree
183.0,1.180977794267326e-05,5.6355015925359174e-05,0.0,0.0,2.0788826861795368e-10,5.9058682286877503e-08,0.0005841340915013,21.0,betweenness
183.0,0.4989810609099043,0.005719190802397926,0.4649343703340539,0.4999101441288174,0.4999161335154434,0.4999281127192562,0.5009905507462149,21.0,closeness
183.0,0.8784978386844697,0.21469551544041568,0.0371104305530535,0.861904761904762,1.0,1.0,1.0,21.0,clustering
183.0,4.524590163934426,1.3001254044803712,3.0,3.0,4.0,5.0,9.0,21.0,kshell
183.0,3719.389629160497,18090.854126890077,129.0,493.0,560.0,785.0,228779.0,21.0,weighted_degree
115.0,9.217391304347826,12.43635206900055,2.0,3.5,4.0,8.0,84.0,22.0,degree
115.0,1.0073145531866551e-05,4.895931729830418e-05,0.0,0.0,0.0,2.4321461199219853e-06,0.0004867111327589,22.0,betweenness
115.0,0.4995768022630045,0.003287661751598804,0.4649499125279966,0.4999101441288174,0.4999101441288174,0.4999341025364532,0.5002937544213037,22.0,closeness
115.0,0.8263899678147809,0.27180587412736723,0.0796019900497512,0.6236263736263736,1.0,1.0,1.0,22.0,clustering
115.0,4.260869565217392,1.772533901003293,2.0,3.0,3.0,5.0,8.0,22.0,kshell
115.0,4716.4157126294385,16279.738518987806,100.0,488.0,547.0,2819.5,164751.0,22.0,weighted_degree
305.0,9.327868852459016,19.698985840409094,2.0,4.0,5.0,7.0,280.0,23.0,degree
305.0,1.0834280849800415e-05,4.6346739887377684e-05,0.0,0.0,0.0,1.0401491245696056e-06,0.0005029096649033,23.0,betweenness
305.0,0.4998189716285914,0.0020059124968810262,0.4649291898336434,0.4999101441288174,0.4999161335154434,0.499922123045588,0.5009544619595885,23.0,closeness
305.0,0.8815363490074707,0.23042886501387883,0.035246533127889,0.8571428571428571,1.0,1.0,1.0,23.0,clustering
305.0,4.19344262295082,1.7822100462165522,2.0,3.0,4.0,4.0,11.0,23.0,kshell
305.0,4701.521770227537,15726.936109612781,133.0,500.0,540.0,1086.0,181591.0,23.0,weighted_degree
213.0,12.366197183098592,29.659501374620653,2.0,5.0,6.0,10.0,368.0,24.0,degree
213.0,2.1802097883805135e-05,0.0001682245364845977,0.0,0.0,0.0,9.585570257413934e-07,0.0023974786976379,24.0,betweenness
213.0,0.49940432153300535,0.004149009510023427,0.4649291898336434,0.4999161335154434,0.499922123045588,0.4999341025364532,0.5010807954654626,24.0,closeness
213.0,0.871867645959879,0.21184824684667228,0.0321489001692047,0.8,1.0,1.0,1.0,24.0,clustering
213.0,4.985915492957746,1.779015185590252,2.0,4.0,5.0,6.0,11.0,24.0,kshell
213.0,5388.465480249111,18052.583453913634,100.0,500.0,671.0,2202.0,171865.06098815234,24.0,weighted_degree
18.0,16.5,9.883140724902955,3.0,8.75,16.0,23.25,37.0,25.0,degree
18.0,2.2257881503230826e-05,5.022551543400027e-05,0.0,3.0342822805517097e-10,4.900092052485222e-06,2.351417325541252e-05,0.0002164269242141,25.0,betweenness
18.0,0.49995739978702886,3.375690126491585e-05,0.4999101441288174,0.49993560002663595,0.4999520729210438,0.49997453757056276,0.5000359513937157,25.0,closeness
18.0,0.7992937550908565,0.18494179343893452,0.3442028985507246,0.7363636363636363,0.8138528138528138,0.9391233766233767,1.0,25.0,clustering
18.0,7.5,2.093407017561676,3.0,6.5,8.5,9.0,9.0,25.0,kshell
18.0,6014.611111111111,6419.027259446431,504.0,2160.5,4214.5,7698.0,27729.0,25.0,weighted_degree
2.0,7.0,2.8284271247461903,5.0,6.0,7.0,8.0,9.0,26.0,degree
2.0,1.5439958951087983e-05,2.1835399351112492e-05,0.0,7.719979475543992e-06,1.5439958951087983e-05,2.3159938426631975e-05,3.0879917902175967e-05,26.0,betweenness
2.0,0.4999191284240368,1.2705712147630962e-05,0.4999101441288174,0.49991463627642707,0.4999191284240368,0.4999236205716465,0.4999281127192562,26.0,closeness
2.0,0.8333333333333333,0.23570226039551587,0.6666666666666666,0.75,0.8333333333333333,0.9166666666666666,1.0,26.0,clustering
2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0,26.0,kshell
2.0,2142.5,635.6889962867062,1693.0,1917.75,2142.5,2367.25,2592.0,26.0,weighted_degree
640.0,55.8171875,68.23683339536714,3.0,26.0,36.0,76.25,789.0,27.0,degree
640.0,1.7343876978388594e-05,8.267744851939744e-05,0.0,7.077969360095288e-07,2.8616303083143992e-06,1.157525567160822e-05,0.0011921958218827,27.0,betweenness
640.0,0.49968461049028257,0.0040967719860638555,0.4649602745679232,0.5000359513937157,0.5000779012212515,0.5002757595376831,0.5039858923567494,27.0,closeness
640.0,0.44952824397942076,0.22626405994416432,0.0546685891094319,0.31674567712874163,0.3729484844238943,0.49682345160286334,1.0,27.0,clustering
640.0,28.059375,14.862949478969417,3.0,17.0,26.0,46.0,47.0,27.0,kshell
640.0,58986.52564403492,107778.44512579846,282.0,15560.0,33587.0,79633.5,1969159.0,27.0,weighted_degree
204.0,60.11764705882353,38.73041704253406,4.0,23.0,64.0,81.25,208.0,28.0,degree
204.0,2.845714203816882e-05,4.7555748795275474e-05,0.0,2.2554948227502958e-06,1.3348614599783516e-05,3.036481295093089e-05,0.0002939295865531,28.0,betweenness
204.0,0.49827825745714466,0.0078890884581591,0.4651727982162765,0.4999820262416871,0.5001738129772365,0.5002532677669522,0.5007981372796121,28.0,closeness
204.0,0.6208626923842095,0.16763085481340861,0.2219558485665767,0.5186231884057971,0.6341164054948076,0.7024099883855981,1.0,28.0,clustering
204.0,28.916666666666668,13.110666385451497,3.0,13.0,38.0,38.0,38.0,28.0,kshell
204.0,29802.401960784315,59757.309193886795,160.0,8564.5,23987.5,32147.75,719279.0,28.0,weighted_degree
233.0,18.236051502145923,24.477119608772693,2.0,3.0,8.0,29.0,223.0,29.0,degree
233.0,3.016596670084313e-05,0.00010802396269262944,0.0,0.0,1.4585117828946456e-06,1.562699015475269e-05,0.0013139878825054,29.0,betweenness
233.0,0.49935859799604404,0.004555704471771778,0.4649291898336434,0.4999101441288174,0.499922123045588,0.4999940086036452,0.5006419101325814,29.0,closeness
233.0,0.8270120895864371,0.2209159912975664,0.053297199638663,0.6666666666666666,0.9523809523809524,1.0,1.0,29.0,clustering
233.0,7.1587982832618025,4.891549919873833,2.0,3.0,5.0,11.0,17.0,29.0,kshell
233.0,8422.849785407725,21225.786684148123,139.0,500.0,1376.0,6470.0,232128.0,29.0,weighted_degree
3.0,9.0,3.4641016151377544,7.0,7.0,7.0,10.0,13.0,30.0,degree
3.0,6.8618883474461565e-06,5.941574839461026e-06,1.148753629594788e-09,5.146272666380918e-06,1.0291396579132242e-05,1.0292258144354438e-05,1.0293119709576634e-05,30.0,betweenness
3.0,0.49993609966849234,1.9255334937271926e-05,0.499922123045588,0.4999251178824221,0.4999281127192562,0.49994308797994463,0.4999580632406331,30.0,closeness
3.0,0.6494949494949495,0.25951734060852816,0.3818181818181818,0.5242424242424242,0.6666666666666666,0.7833333333333333,0.9,30.0,clustering
3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,30.0,kshell
3.0,3779.3333333333335,1970.4959612578082,1510.0,3140.5,4771.0,4914.0,5057.0,30.0,weighted_degree
12.0,5.083333333333333,4.231018216873469,3.0,3.0,4.0,4.25,18.0,31.0,degree
12.0,1.7153148191922156e-05,4.7939727364831224e-05,0.0,0.0,0.0,7.179710184967425e-11,0.0001646707560445,31.0,betweenness
12.0,0.4999191291776299,2.234050791824332e-05,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.4999161335154434,0.4999880173508759,31.0,closeness
12.0,0.8958333333333335,0.22787168549537928,0.25,0.9583333333333334,1.0,1.0,1.0,31.0,clustering
12.0,3.25,0.45226701686664544,3.0,3.0,3.0,3.25,4.0,31.0,kshell
12.0,1634.1666666666667,2905.0736755900116,131.0,223.25,514.0,640.75,9209.0,31.0,weighted_degree
129.0,22.147286821705425,20.987757136302186,2.0,11.0,17.0,27.0,194.0,32.0,degree
129.0,2.4515896407732068e-05,5.779074762281641e-05,0.0,5.261198032865141e-09,5.04842390626609e-06,2.4125950743093696e-05,0.000443160316988,32.0,betweenness
129.0,0.499137461114345,0.0053024580826339495,0.4649343703340539,0.4999341025364532,0.4999580632406331,0.4999940086036452,0.5006238901953256,32.0,closeness
129.0,0.7737925241142564,0.21302480804253315,0.0959219617937948,0.6233333333333333,0.8205128205128205,1.0,1.0,32.0,clustering
129.0,9.124031007751938,3.659336842111013,2.0,7.0,9.0,11.0,16.0,32.0,kshell
129.0,14618.86031007752,19275.76237531763,150.0,2273.0,4511.0,21958.0,111211.0,32.0,weighted_degree
805.0,8.15776397515528,16.728552912794417,3.0,3.0,4.0,4.0,200.0,33.0,degree
805.0,1.1875749127678297e-05,0.00010497776947590534,0.0,0.0,0.0,1.2201468153631674e-09,0.0021012564914473,33.0,betweenness
805.0,0.4999288981170548,7.613507249365763e-05,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.4999101441288174,0.5009604763962926,33.0,closeness
805.0,0.9503457012970938,0.16125918029612396,0.0284356166709107,1.0,1.0,1.0,1.0,33.0,clustering
805.0,4.6124223602484475,5.0979309743659655,3.0,3.0,3.0,3.0,26.0,33.0,kshell
805.0,4495.224844720497,22750.99613887982,131.0,500.0,528.0,545.0,452625.0,33.0,weighted_degree
172.0,15.343023255813954,20.241056306357066,3.0,4.0,7.0,17.0,133.0,34.0,degree
172.0,1.554454805885384e-05,3.997344804400199e-05,0.0,0.0,6.701062839302931e-10,4.108815443462749e-06,0.0002647586228733,34.0,betweenness
172.0,0.49974784015132273,0.0026630084445918105,0.4650380045917571,0.4999101441288174,0.499922123045588,0.4999520728492691,0.5003537467173503,34.0,closeness
172.0,0.8456384668355857,0.22264683110044547,0.1496924128503076,0.7512254901960784,1.0,1.0,1.0,34.0,clustering
172.0,6.226744186046512,3.6961786626333883,3.0,3.0,4.0,9.0,13.0,34.0,kshell
172.0,17839.529069767443,41957.728810283326,128.0,550.0,1476.0,12622.25,286983.0,34.0,weighted_degree
18.0,20.22222222222222,9.65618092546735,4.0,16.0,18.0,25.25,44.0,35.0,degree
18.0,2.0090770210540364e-06,6.161074963676645e-06,0.0,5.863999802658712e-10,2.877468293019723e-09,1.181466896397882e-08,2.5783548843698425e-05,35.0,betweenness
18.0,0.49996505404046115,3.1112316603330287e-05,0.4999101441288174,0.4999475801634082,0.4999580632406331,0.4999760352760736,0.5000359513937157,35.0,closeness
18.0,0.7797100995843537,0.16389635675100456,0.4347826086956521,0.7051955397543632,0.7974358974358975,0.9050324675324676,1.0,35.0,clustering
18.0,8.333333333333334,1.6803361008336117,3.0,9.0,9.0,9.0,9.0,35.0,kshell
18.0,2433.777777777778,1329.2158925053857,470.0,1345.0,2620.5,3379.25,5335.0,35.0,weighted_degree
